Lineage_ID,Theme,Year,Question_Number,Question_Text
20,在宅医療の仕組み（訪問診療・往診・多職種連携・制限の有無）,2023,大問15,15. 在宅医療に関して誤っているのはどれか ① 訪問診療では定期的に患者さんの自宅へ赴く ② 今後増加することが予想されている ③ 外来受診は制限されない ④ 多職種で連携して行う ⑤ がん終末期緩和医療は含まれない
20,在宅医療の仕組み（訪問診療・往診・多職種連携・制限の有無）,2025,大問1,1.在宅医療について正しいものを３つ a.往診では予定外に患者さんの自宅へ行く b.外来受診は制限されない c.多職種で連携して行う d.がん終末期緩和医療は含まれない e.今後減少することが予想されている
21,アドバンス・ケア・プランニング（ACP・人生会議）,2024,大問3,3. ACP に関して、誤りなものはどれか?3つを選べ。 A. 患者と1対1で行う B.1度だけ行う C. サプライズクエスチョンを活用する D. 緩和ケアの介入を考慮する E. 死の直前に行う
21,アドバンス・ケア・プランニング（ACP・人生会議）,2025,大問3,3.アドバンス・ケア・プランニング(ACP)に関して、誤りなものはどれか、3つ選べ。 a.患者と1対1で行う b.1度だけ行う c.サプライズクエスチョンを活用する d.緩和ケア介入を考慮する e.死の直前に行う
22,高齢者の誤嚥防止・予防対策（姿勢・食事形態・口腔ケア）,2024,大問4,4. 高齢者の誤嚥防止法について、正しいものを3つ選べ。 A. 口腔ケアを行う B. 顎を挙げて食べる C. 刻み食にする D. 足底を地面に接して食べる E. 口を乾燥させる薬物を避ける
22,高齢者の誤嚥防止・予防対策（姿勢・食事形態・口腔ケア）,2025,大問4,4. 高齢者の誤嚥予防法について、 正しいものを3つ選べ。 a.口腔ケアを行う b.顎を上げて食べる c.刻み食にする d.足底を地面に接して食べる e.口腔内乾燥を来たす薬剤を避ける
23,高齢者の食事管理・栄養補助・胃瘻適応,2023,大問16,16. 高齢者の食事管理に関して誤っているものを3つ選べ。 a. 経口的栄養補助を行う b. 蛋白質を摂取させる c. 痩せを促す d. 長期入院させる e. 胃瘻を積極的に行う
23,高齢者の食事管理・栄養補助・胃瘻適応,2025,大問2,2.高齢者の食事管理に関して誤っているものを3つ選べ。 a.経口的栄養補助を行う b.安静を促す c.痩せを促す d.胃瘻栄養を積極的に行う e.⻑期入院を避ける
24,高齢者C型肝炎（HCV）の疫学と治療反応性,2023,大問19,19. 若年者と比べて高齢者のHCV 患者の特徴として正しいものを3つ a. HCV 陽性率が高い b. 肝発癌率が高い c. 治療適応となる場合が有意に少ない d. インターフェロン治療が選択されることが多い e. 治療効果に有意な差がない
24,高齢者C型肝炎（HCV）の疫学と治療反応性,2024,大問14,14. 若年者と比べて高齢者のHCV 患者の特徴として正しいもの3つ選べ。 a. HCV 陽性率が高い b. 肝がん発症率が高い c. 治療効果に有意な差がない d. 抗ウイルス療法は選択されない e. 治療適応となる場合が有意に少ない
25,前期高齢者(65-74歳)と後期高齢者(75歳以上)の概念・特徴比較,2012,問6,問6 正しい組み合わせはどれか、2つ選べ。 (1) 高齢者 65歳以上 (2) 生産年齢 18歳~60歳 (3) 前期高齢者 65歳~79歳 (4) 後期高齢者 80歳以上 (5) 末期高齢者 85歳以上
25,前期高齢者(65-74歳)と後期高齢者(75歳以上)の概念・特徴比較,2016,問42,問42.誤っているものを1つ選べ 1.年少人口━14才以下 2.生産年齢人口━15~60才 3.前期高齢者━65~74才 4.後期高齢者━75~84才 5.末期高齢者━85才~
25,前期高齢者(65-74歳)と後期高齢者(75歳以上)の概念・特徴比較,2017,問1・2,1．高齢者の定義として正しいもの / ２．前期高齢者、後期高齢者の特徴について
25,前期高齢者(65-74歳)と後期高齢者(75歳以上)の概念・特徴比較,2022,大問19,19. 前期高齢者と後期高齢者について正しい組み合わせを選べ。 a. 前期高齢者は中年の延長である。 b. 前期高齢者は認知症や誤嚥が増加する。 c. 前期高齢者は介護を要することが増加する。 d. 後期高齢者は疾患がなければ日常生活動作は保たれている。 e. 後期高齢者は疾患や生活習慣病を重複することが多い。
25,前期高齢者(65-74歳)と後期高齢者(75歳以上)の概念・特徴比較,2023,大問6,6. 前期高齢者と比較した後期高齢者について正しいものを2つ選べ a. 誤嚥が多くなる。 b. 介護を要することは少なくなる。 c. 日常生活動作はより保たれている。 d. 健康や生活が自立している。 e. 疾患や生活習慣病を重複することが多い。
26,【2025年単独出題】高齢者の便秘の原因,2025,大問5,5.若年者と比較して高齢者の便秘が増加する原因として誤っているものはどれか。 1.摂食量の低下 2.運動量の増加 3.薬物の有害事象 4.脱水 5.大腸やその周辺の運動機能の低下
27,【2025年単独出題】オーラルフレイルの関連因子,2025,大問6,6.オーラルフレイルのリスクがある高齢者で最も関連性が低いものはどれか 1.身体性フレイル 2.サルコペニア 3.要介護認定 4.総死亡 5.逆流性食道炎
28,【2025年単独出題】ヘリコバクター・ピロリの感染経路,2025,大問7,7.ヘリコバクター・ピロリ菌の感染経路として誤り 1.水系感染 2.飛沫感染 3.家庭内感染 4.施設内感染 5.医原性感染
29,【2025年単独出題】健康寿命の定義,2025,大問17,17健康寿命とは 1本人が健康と思っている期間 2介護があれば健康に生活できる期間 3寿命から病気にかかっていない期間を引いた期間 4介護や介助を必要とせず、自立して健康な状態で過ごせる期間
30,【2025年単独出題】要介護状態になった原因疾患,2025,大問19,19.介護が必要になった理由は a骨折 b心疾患 c糖尿病 d呼吸器疾患 e脳血管疾患
