Lineage_ID,Theme,Year,Question_Number,Question_Text
13,脂質異常症（リポタンパク分画・カイロミクロン・small dense LDL）,2015,問21,選べ カイロミクロンはコレステロールに比べて中性脂肪の割合が高い 血清総コレステロールは冠動脈死亡リスクにならない 高TG血症の診断基準は140mg/dl以上である LDLコレステロールの管理目標は、リスクに関係なく100mg/dl以下となる フィブラート系薬剤はTGよりLDLコレステロールの低下作用が強い
13,脂質異常症（リポタンパク分画・カイロミクロン・small dense LDL）,2016,問23,正しいもの(ひとつ) カイロミクロンはコレステロールに比べて中性脂肪の割合が高い。 血清総コレステロールは冠動脈死亡リスクにならない。 高TG血症の診断基準は140mg/dl以下となる。 LDLコレステロールの管理目標はリスクに関係なく100mg/dl以下となる。 フィブラート系薬剤はTGよりLDLコレステロールの低下作用が強い。
13,脂質異常症（リポタンパク分画・カイロミクロン・small dense LDL）,2018,問19,正しいものはどれか。 a. カイロミクロンはコレステロールに比べて中性脂肪の割合が高い。 b. LDLコレステロール高値は冠動脈死亡リスクにならない。 c. 高TG血症の診断基準は180mg/dl以上である。 d. LDLコレステロールの管理目標はリスクに関係なく 100mg/dl以下となっている。 e. フィブラート系薬剤は主にTGより LDLコレステロールの低下作用が強い。
13,脂質異常症（リポタンパク分画・カイロミクロン・small dense LDL）,2019,問19,正しいのはどれか a.カイロミクロンはコレステロールに比べて中性脂肪の割合が低い b.LDLコレステロール高値は冠動脈死亡リスクにならない c.高TG血症の診断基準は180mg/dl以上である d.LDLコレステロールの管理目標はリスクに応じて異なる e.フィブラ―ト系薬剤は主にTGよりLDLコレステロールの低下作用が強い
13,脂質異常症（リポタンパク分画・カイロミクロン・small dense LDL）,2021,問25,正しいものを選べ。 a. カイロミクロンはコレステロールより中性脂肪の割合が低い。 b.LDLコレステロールは冠動脈死亡リスクが低い。 c.高 TG 血症の診断基準は 180mg/dl以上である。 d.LDLコレステロールの管理目標は、リスクに応じて管理目標値も異なる。 e. フィブラート系製剤はTGよりもLDLコレステロールに効果が高い。
13,脂質異常症（リポタンパク分画・カイロミクロン・small dense LDL）,2023,問25,脂質異常症について誤っているものを選べ a. small dense LDL は動脈硬化を促進する。 b. LDLは増加、変性すると動脈壁に付着し、動脈硬化を促進する。 c. アポたんぱく質は脂質とリポタンパク質が結合した複合体粒子である。 d. 脂質異常症は糖尿病、慢性腎臓病、末梢動脈疾患があると高リスクに該当する。 e. 心血管リスクを抑えるためには高LDL-C血症だけでなく高トリグリセリド血症も治療する必要がある。
13,脂質異常症（リポタンパク分画・カイロミクロン・small dense LDL）,2025,問19,脂質異常症について正しいものはどれか a) アポ蛋白は脂質とリポ蛋白が結合した複合体粒子である。 b) カイロミクロンレムナントはLPLによってカイロミクロンに代謝され、肝臓に取り込まれる。 c) コレステロールはカイロミクロンに多く分布する。 d)small dense LDLはLDLと比べてLDL 受容体との結合能が低く、血中滞在時間が長い。 e) TG リッチな大型LDLは small dense LDLと関連はない。
14,Brugada症候群の疫学・誘因・病態,2023,問20,突然死について正しいものはどれか。1つ答えよ a. ブレーダー症候群は成人女性に多い b. ブレーダー症候群を伴う不整脈は発熱後に誘発される c.催不整脈性右室心筋症は、心室頻拍を合併するのは稀である d.肥大型心筋症は我が国の成人心臓移植の最多の原疾患である e.拡大型心筋症は非対称性の左室壁肥厚がおこる
14,Brugada症候群の疫学・誘因・病態,2024,問20,ブルガダ症候群について正しいもの1つ 1. アジア人の女性に多い 2. 過度な飲酒や発熱によって心電図異常を引き起こす 3. 治療にはペースメーカー移植術が行われる 4. 治療にはIc群のNaチャネル阻害薬が使われる 5. Kent 束に関与する病態
14,Brugada症候群の疫学・誘因・病態,2025,問22,ブルガダ症候群について正しいもの1つ 1.アジア人の女性に多い 2.過度な飲酒や発熱によって心電図異常を引き起こす 3.治療にはペースメーカー移植術が行われる 4.治療には1c群のNaチャネル阻害薬が使われる 5.Kent 束に関与する病態
15,診察室血圧と家庭血圧の乖離・白衣高血圧の評価,2022,問23,診察室血圧が145/95mmHg、家庭血圧が114/72mmHgのときの治療について。 a. 正常血圧で治療の必要は無い。 b.正常高値血圧で治療の必要は無い。 c. 1型高血圧で治療の必要あり。 d. 1型高血圧で白衣高血圧なため、この時点で治療の必要なし。 e. 2型高血圧で治療の必要あり。
15,診察室血圧と家庭血圧の乖離・白衣高血圧の評価,2024,問23,診察室血圧が 150/92mmHg、家庭血圧が 114/72mmHg のときの治療について。 a. 正常血圧で治療の必要は無い。 b.正常高値血圧で治療の必要は無い。 c. 1 型高血圧で治療の必要あり。 d. 白衣高血圧なため、この時点で治療の必要なし。 e. 2 型高血圧で治療の必要あり。
15,診察室血圧と家庭血圧の乖離・白衣高血圧の評価,2025,問23,診察室血圧が150/92mmHg、家庭血圧が114/72mmHg のときの治療について。 a.正常血圧で治療の必要は無い。 b.正常高値血圧で治療の必要は無い。 c.1 型高血圧で治療の必要あり。 d. 白衣高血圧なため、この時点で治療の必要なし。 e.仮面型高血圧で治療の必要あり。
16,僧帽弁閉鎖不全症（MR）の病態・容量負荷・聴診所見,2015,問4,大動脈弁閉鎖症はどれか 大動脈の圧負荷 心室の圧負荷 心房の圧負荷 大動脈の容量負荷 心室の容量負荷
16,僧帽弁閉鎖不全症（MR）の病態・容量負荷・聴診所見,2016,問4,僧帽弁閉鎖症はどれ？ 大動脈の圧負荷 左心室の圧負荷 左心房の圧負荷 大動脈に圧負荷 左心室の容量負荷
16,僧帽弁閉鎖不全症（MR）の病態・容量負荷・聴診所見,2018,問4,僧帽弁閉鎖不全症について正しいものはどれか。 a. 大動脈に圧負荷がかかる疾患である b. 左心室に容量負荷がかかる疾患である c. 左心房に容量負荷がかかる疾患である d. 自覚症状の有無は手術適応を考慮するうえで関係ない e. 胸部レントゲンでは、必ず心胸郭比の拡大を認める
16,僧帽弁閉鎖不全症（MR）の病態・容量負荷・聴診所見,2020,問2,僧帽弁閉鎖不全症について正しいものを選べ。 a. 大動脈に圧負荷がかかる疾患である。 b. 左心室に容量負荷がかかる疾患である。 c. 左心房に容量負荷がかかる疾患である。 d. 自覚症状の有無は手術適応を考える上で関係ない。 e. 胸部レントゲンでは、心胸郭比の拡大を認める。
16,僧帽弁閉鎖不全症（MR）の病態・容量負荷・聴診所見,2021,問3,僧帽弁閉鎖不全症について正しいものの組み合わせを選べ。 a. 大動脈に圧負荷がかかる疾患である。 b. 左心室に容量負荷がかかる疾患である。 c. 左心房に容量負荷がかかる疾患である。 d. 左心房に圧負荷がかかる疾患である。 e. 左心室に圧負荷がかかる疾患である。
16,僧帽弁閉鎖不全症（MR）の病態・容量負荷・聴診所見,2025,問25,僧帽弁閉鎖不全症について正しいものを選べ。 a.左心室に容量負荷がかかる疾患である b.左心房に容量負荷がかかる疾患である c.左心室の閉鎖時の心雑音を確認する d.感染性心内膜炎に起因する e.左心房の閉鎖時の心雑音を確認する
17,古典的冠危険因子の同定（脂質異常症・高血圧・喫煙・糖尿病）,2018,問15,虚血性心疾患について、誤っているのはどれか。 a.喫煙、高血圧、脂質異常、糖尿病などを冠危険因子という。
17,古典的冠危険因子の同定（脂質異常症・高血圧・喫煙・糖尿病）,2020,問13,虚血性心疾患について誤っているものを選べ。 a.喫煙、高血圧、脂質異常症、糖尿病などを冠危険因子という。
17,古典的冠危険因子の同定（脂質異常症・高血圧・喫煙・糖尿病）,2023,問13,代表的な冠危険因子ではないものを選べ。 a.脂質異常症 b.脂肪肝 c.喫煙 d.糖尿病 e.高血圧
17,古典的冠危険因子の同定（脂質異常症・高血圧・喫煙・糖尿病）,2024,問13,古典的冠危険因子でないものを選べ。 a.脂質異常症 b.高血圧 c.喫煙 d.糖尿病 e.脂肪肝
17,古典的冠危険因子の同定（脂質異常症・高血圧・喫煙・糖尿病）,2025,問27,古典的冠危険因子でないものはどれか。 a脂質異常症 b高尿酸血症 c喫煙 d糖尿病 e高血圧
18,急性冠症候群（ACS）の定義・病態（不安定狭心症・急性心筋梗塞）,2018,問15,不安定狭心症と急性心筋梗塞を合わせて急性冠症候群という。
18,急性冠症候群（ACS）の定義・病態（不安定狭心症・急性心筋梗塞）,2019,問15,虚血性心疾患について誤っているもの b.不安定狭心症と労作時狭心症を合わせて急性冠症候群という
18,急性冠症候群（ACS）の定義・病態（不安定狭心症・急性心筋梗塞）,2020,問13,虚血性心疾患について誤っているものを選べ。 b. 急性心筋梗塞と不安定狭心症を合わせて急性冠症候群という。
18,急性冠症候群（ACS）の定義・病態（不安定狭心症・急性心筋梗塞）,2024,問14,急性冠症候群に分類されないものはどれか。 a.労作性狭心症 b.不安定狭心症 c.ST上昇性急性心筋梗塞 d.冠動脈疾患に伴う突然心臓死 e.非 ST上昇性急性心筋梗塞
18,急性冠症候群（ACS）の定義・病態（不安定狭心症・急性心筋梗塞）,2025,問28,急性冠症候群に該当するものを1つ選べ。 a)不安定狭心症 b)労作時狭心症 c)急性心膜炎 d)大動脈解離 e)肺塞栓症
19,副腎皮質ホルモン（コルチゾール）の生理作用,2018,問18,副腎皮質ステロイド薬には抗炎症作用と免疫抑制作用がある。
19,副腎皮質ホルモン（コルチゾール）の生理作用,2022,問2,コルチゾールはミネラルコルチコイド受容体に結合しうる。
19,副腎皮質ホルモン（コルチゾール）の生理作用,2025,問30,コルチゾールの作用 a)熱生産作用 b)血糖上昇作用 c)カルシウム増加機能 d)免疫抑制機能 e)カリウム低下機能
20,心サルコイドーシスによる完全房室ブロック（新規単独）,2025,問21,合併症として完全房室ブロックを最も起こしやすいものはどれか a)C型肝炎 b)甲状腺機能亢進症 c)シェーグレン症候群 d)心サルコイドーシス e)全身性エリテマトーデス
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2015,問27,下垂体前葉から放出されるホルモンの表記の組み合わせで間違ってるものを選べ。 副腎皮質刺激ホルモン ACTH 成長ホルモン GH 性腺刺激ホルモン LH FSH 甲状腺刺激ホルモン TRH プロラクチン PRL
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2016,問30,下垂体前葉からでるホルモンを選べ ACTH PRL TSH PTH ADH
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2018,問27,"次にあげた下垂体前葉ホルモンとその略号の組み合わせで誤っているものはどれか。 a. 副腎皮質刺激ホルモン - ACTH b. 成長ホルモン - GH c. 性腺刺激ホルモン - LH, FSH d. 甲状腺刺激ホルモン - TRH e. プロラクチン - PRL"
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2019,問27,下垂体前葉から出るホルモンは次のうちどれか。 a.ACTH b.PRL c.ADH d.PTH e.TSH
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2020,問26,"下垂体前葉ホルモンの名称とその略号の組み合わせで誤っているものはどれか。 a. 副腎皮質刺激ホルモン - ACTH b. 成長ホルモン - GH c. 性腺刺激ホルモン - LH, FSH d. 甲状腺刺激ホルモン - ARH e. プロラクチン - PRL"
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2021,問28,下垂体前葉ホルモンを選べ。 a.ACTH b.PRL c.ADH d.PTH e.TSH
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2022,問27,次のホルモンのうち下垂体前葉から分泌されるものはどれか。3つ選べ。 a. PRL b. GH c. LH d. GnRH e. ADH
21,"下垂体前葉ホルモンの略号表記（ACTH, GH, LH/FSH, TSH, PRL）",2023,問28,"下垂体前葉ホルモンとその略号の組み合わせで誤っているものはどれか a.副腎皮質刺激ホルモン - ACTH b.成長ホルモン - GH c.性腺刺激ホルモン - LH, FSH d.甲状腺刺激ホルモン - ADH e. プロラクチン - PRL"
22,気管支喘息の病態（IgE・マスト細胞・好酸球性炎症・気道可逆性）,2015,問5,ぜんそくについて正しいものを選べ 好中球が主な原因である
22,気管支喘息の病態メカニズム,2018,問5,喘息について誤っているものはどれか。 a. IgE は好酸球に結合する。 b. 気道上皮の剥離がある。 c. 気道収縮は可逆性がある。 d. 発作時に分泌物により気道が閉塞する。 e. アレルゲン曝露により好中球が脱顆粒をおこす。
22,気管支喘息の病態メカニズム,2019,問9,気管支喘息について間違ったものを選べ 1　気管支喘息は発作性の気管支の収縮による咽嗚や呼吸困難が生じる 2　気管支喘息は主に好酸球による慢性気道炎症が主な病態である 3　マスト細胞はIgEの結合、架橋によりヒスタミンを遊離する 4　アスピリン喘息では鼻茸の合併が多い 5　職業性喘息は職場を離れても症状は変わらない
22,気管支喘息の病態メカニズム,2020,問7,気管支喘息について誤っているものを選べ。 a. 気管支喘息は発作性の気管支の収縮による咽鳴や呼吸困難が生じる。 b. 気管支喘息は主に好酸球による慢性気道炎症が主な病態である。 c. マスト細胞はIgEの結合、架橋によりヒスタミンを遊離する。 d. アスピリン喘息では鼻茸の合併が多い。 e. 職業性喘息は職場を離れても症状は変わらない。
22,気管支喘息の病態メカニズム,2021,問7,気管支喘息について誤っているものを選べ。 a. 気管支喘息は発作性の気管支の収縮による咽鳴や呼吸困難が生じる。 b. 気管支喘息は主に好酸球による慢性気道炎症が主な病態である。 c. マスト細胞はIgEの結合、架橋によりヒスタミンを遊離する。 d. アスピリン喘息では鼻茸の合併が多い。 e. 職業性喘息は職場を離れても症状は変わらない。
22,気管支喘息の病態メカニズム,2022,問7,気管支喘息について誤っているもの a. 気管支喘息は発作性の気管支の収縮による喘鳴や呼吸困難が生じる。 b. 気管支喘息は主に好酸球による慢性気道炎症が主な病態である。 c. マスト細胞はIgEの結合、架橋によりヒスタミンを遊離する。 d. アスピリン喘息では鼻茸の合併が多い。 e. 職業性喘息は職場を離れても症状は変わらない。
22,気管支喘息の病態メカニズム,2024,問7,気管支喘息について誤っているものはどれか。 1. 気管支喘息は変動性の起動狭窄によって喘鳴や呼吸困難を生じる 2. 気管支喘息は慢性気道炎症による疾患の病態である 3. マスト細胞はIgE抗体の結合・架橋により脱顆粒を生じる 4. アスピリン喘息では鼻茸の合併が多い 5. 職業性喘息は職場を離れても症状が変わらない
23,高尿酸血症・痛風（NSAID治療・慢性腎臓病・尿酸排泄低下）,2016,問24,正しくないもの 高尿酸血しょうは腎障害と新血管性疾患と関連なし 痛風関節炎はNSAIDが有効 透析導入患者の原疾患は糖尿病性腎症がno.1 糖尿病性腎症の病理所見は結節性病変、滲出性病変がある ARPはタンパク尿と腎機能性障害の抑制効果
23,高尿酸血症・痛風（NSAID治療・慢性腎臓病・尿酸排泄低下）,2018,問20,誤っているのはどれか。 a. 高尿酸血症は腎障害や心血管系疾患との関連はない。 b. 痛風関節炎に対してはNSAID が有効である。 c. 透析導入患者数の原疾患としては糖尿病性腎症が第一位である。 d. 糖尿病性腎症の病理所見として結節性病変や滲出性病変がみられる。 e. ARB には糖尿病性腎症の蛋白尿、腎機能障害の抑制効果がある。
23,高尿酸血症・痛風（NSAID治療・慢性腎臓病・尿酸排泄低下）,2019,問20,誤っているのはどれか 1.高尿酸血症は腎障害や心血管系疾患との関連がある 2.痛風関節炎に対してはNSAIDが有効である 3.透析導入患者数の原疾患のうち糖尿病性腎症は割合が低い 4.糖尿病性腎症の病理所見として結節性病変や滲出性病変が見られる 5.ARBには糖尿病性腎症の蛋白尿、腎機能障害の抑制効果がある
23,高尿酸血症・痛風（NSAID治療・慢性腎臓病・尿酸排泄低下）,2020,問24,誤っているものを選べ。 a. 高尿酸血症は腎障害や心血管系疾患との関連がある。 b. 痛風関節炎に対しては NSAID が有効である。 c.透析導入患者数の原疾患のうち糖尿病性腎症は稀である。 d.糖尿病性腎症の病理所見として結節性病変や滲出性病変が見られる。 e. ARB には糖尿病性腎症の蛋白尿、腎機能障害の抑制効果がある
23,高尿酸血症・痛風（NSAID治療・慢性腎臓病・尿酸排泄低下）,2022,問26,高尿酸血症について正しいものをえらべ。 a. 高尿酸血症の9割が腎負荷型である。 b. メタボリックシンドロームと高尿酸血症は関連していない。 c. 高尿酸血症が持続すると、慢性腎臓病の発症リスクが高くなる。 d. 痛風は、第3中足趾節関節に好発する。 e. 痛風を発症したら、ただちに高尿酸血症治療薬を開始する。
23,高尿酸血症・痛風（NSAID治療・慢性腎臓病・尿酸排泄低下）,2023,問26,高尿酸血症について正しいものをえらべ。 a. 高尿酸血症はインスリン抵抗性と関連がある。 b. 高尿酸血症の9割が腎負荷型である。 c. 痛風は、第3中足趾節関節に好発する。 d. 痛風を発症したら、ただちに高尿酸血症治療薬を開始する。 e. メタボリックシンドロームと痛風は関連していない。
23,高尿酸血症・痛風（NSAID治療・慢性腎臓病・尿酸排泄低下）,2024,問26,高尿酸血症について正しいものはどれか? 1. 高尿酸血症は慢性腎臓病とは関係しない。 2. 高尿酸血症の6割は尿酸排泄低下型である。 3. 痛風発作時ただちに痛風治療薬を開始する。 4. 尿酸は腎臓のみから排泄される。 5. 高酸血症はメタボリック症候群とは関係しない。
24,高血圧のグレード分類（グレード1〜3・高リスク定義）,2015,問30,正しいものを1つ選べ グレード1(軽症)高血圧は血圧が140〜159/90〜99mmHgである。 グレード2(中症)高血圧は血圧が160〜179/100〜109mmHgである。 グレード3(重症)高血圧は血圧が≧180/≧110mmHgである。 高リスクとは5年以内の新血管事故発生の確率が20%以上である。
24,高血圧のグレード分類（グレード1〜3・高リスク定義）,2016,問28,あっているものを選べ グレード1高血圧は140〜150/90〜99mmHg グレード2高血圧は160〜179/100〜109mmHg グレード3高血圧は≧180/≧110mmHg 高リスクとは５年以内の心血管事故発生の確率が20%以上である
24,高血圧のグレード分類（グレード1〜3・高リスク定義）,2018,問26,正しいものはどれか。 a. グレード1 (軽症) 高血圧は血圧が140~159/90~99mmHgである。 b. グレード2 (中等) 高血圧は血圧が160~179/100~109mmHgである c. グレード3 (重症) 高血圧は血圧が≥180/≥110mmHgである。 d. 高リスクとは5年以内の心血管事故発生の確率が20%以上である。
24,高血圧のグレード分類（グレード1〜3・高リスク定義）,2019,問26,正しいものはどれか。 a.グレード1 (軽症)高血圧は血圧が1 4 0 ~ 1 5 9 / 9 0 ~ 9 9 mmHgである。 b.グレード2 (中等)高血圧は血圧が1 6 0 ~ 1 7 9 / 1 0 0 ~ 1 0 9 mmHgである。 c.グレード3 (重症)高血圧は血圧が1 8 0 / 1 1 0 gである。 d. 高リスクとは 5 年以内の心血管事故発生の確率が2 0 %以上である。
24,高血圧のグレード分類（グレード1〜3・高リスク定義）,2020,問22,正しいものを選べ。 a. グレード1(軽症)高血圧は血圧が140~159/90~99mmHgである。 b. グレード2(中等)高血圧は血圧が160~179/100~109 mmHgである。 c. グレード3(重症)高血圧は血圧が180/110mmHgである。 d. 高リスクとは5年以内の心血管事故発生の確率が20%以上である。
24,高血圧のグレード分類（グレード1〜3・高リスク定義）,2021,問24,正しいものを選べ。 a. グレード1 (軽症)高血圧は血圧が140~159/90~99mmHgである。 b. グレード2(中等)高血圧は血圧が160~179/100~109mmHgである。 c. グレード3(重症)高血圧は血圧が180/110mmHgである。 d. 高リスクとは5年以内の心血管事故発生の確率が20%以上である。
25,二次性高血圧（原発性アルドステロン症・クッシング症候群・褐色細胞腫）,2015,問28,次のうち高血圧をきたすものはどれか 慢性甲状腺炎 原発性アルドステロン症 クレチン症 クッシング症候群 褐色細胞腫
25,二次性高血圧（原発性アルドステロン症・クッシング症候群・褐色細胞腫）,2016,問29,高血圧を伴うもの（3択） 慢性甲状腺炎 アジソン病 原発性アルドステロン症 クッシング症 褐色細胞腫
25,二次性高血圧（原発性アルドステロン症・クッシング症候群・褐色細胞腫）,2018,問28,次のうち高血圧をきたすものはどれか。 a. 尿崩症 b. アジソン病 c. 原発性アルドステロン症 d. クッシング症候群 e. 褐色細胞腫
25,二次性高血圧（原発性アルドステロン症・クッシング症候群・褐色細胞腫）,2019,問28,次のうち高血圧をきたすものはどれか。 a.尿崩症 b.アジソン病 c.原発性アルドステロン症 d.クッシング症候群 e.褐色細胞腫
25,二次性高血圧（原発性アルドステロン症・クッシング症候群・褐色細胞腫）,2022,問28,高血圧の原因となる疾患はどれか? a.橋本病 b. アディソン病 c. 原発性アルドステロン症 d.クッシング病 e.褐色細胞腫
25,二次性高血圧（原発性アルドステロン症・クッシング症候群・褐色細胞腫）,2024,問28,高血圧の原因となる疾患はどれか? (3つ) a. 慢性甲状腺炎 b. アジソン病 c. 原発性アルドステロン症 d. クッシング病 e. 褐色細胞腫
26,糖尿病の診断基準・細小血管障害・1型/2型比率,2015,問15,糖尿病の診断基準・合併症で正しいものを選びなさい。 糖尿病の診断基準は空腹時血糖 140mg/dl以上である 糖尿病の細小血管障害は、神経、網膜、腎臓に起こりやすい。 糖尿病は冠動脈疾患のリスクファクターである。 日本人の糖尿病患者のうち30%は?型である。 75g糖負荷試験2時間値が140mg/dl以上であれば糖尿病と診断される。
26,糖尿病の診断基準・細小血管障害・1型/2型比率,2016,問17,正しいもの選べ(2つ) 糖尿病の診断基準は空腹時血糖126mg/dl以上である。 糖尿病の最小血管障害は、神経、網膜、肺である。 糖尿病II型患者の95％は肥満である。 糖尿病患者の半数はI型である。 75g糖負荷試験2時間値が200mg/dl以上であれば糖尿病と診断される。
26,糖尿病の診断基準・細小血管障害・1型/2型比率,2018,問7,糖尿病の診断・合併症で正しい組み合わせを選べ。 a. 糖尿病型の診断基準は空腹時血糖130mg/dl以上である。 b. 糖尿病の最小血管障害は、心臓、網膜、腎臓に起こりやすい。 c. 日本人の2型糖尿病の約50%が肥満である。 d. 日本人の糖尿病の約5~10%は1型糖尿病である。 e. 75g 糖負荷試験2時間値が140mg/dl以上であれば糖尿病型と診断される。
26,糖尿病の診断基準・細小血管障害・1型/2型比率,2019,問7,正しい組み合わせを選べ 1.HbA1cが6.5%以上で糖尿病と診断 2.日本人の糖尿病の5~10%は1型糖尿病である 3.日本人の2型糖尿病のうち50%が肥満である 4.糖尿病の細小血管障害は、心臓、網膜、腎臓に起こりやすい 5.75gブドウ糖負荷試験2時間値が140以上で糖尿病
26,糖尿病の診断基準・細小血管障害・1型/2型比率,2020,問5,糖尿病の診断・合併症において正しいものを選べ。 a. HbA1cが7.0以上で糖尿病と診断される。 b. 日本人の1型糖尿病患者は1割以下である。 c. 糖尿病は脳梗塞と冠動脈疾患の発症リスクが高い。 d. 糖尿病の細小血管障害は、心臓、網膜、腎臓に起こりやすい。 e. 75g 経口ブドウ糖負荷試験(OGTT)での2時間値が140mg/dl以上で糖尿病が疑われる。
27,インスリン抵抗性改善物質（ピオグリタゾン・メトホルミン・アディポネクチン）,2015,問17,次のうちインスリン抵抗性を改善する作用が強い物質を3つ選べ。 遊離脂肪酸 ビグアナイド薬 チアゾリジン薬 アディポネクチン TNF-α
27,インスリン抵抗性改善物質（ピオグリタゾン・メトホルミン・アディポネクチン）,2016,問18,インスリン抵抗性を改善する作用 遊離脂肪酸 チアゾリジン アディポネクチン レジスチン
27,インスリン抵抗性改善物質（ピオグリタゾン・メトホルミン・アディポネクチン）,2018,問8,次のうちインスリン抵抗性を改善する作用が強い物質の組み合わせを選べ。 a. 遊離脂肪酸 b. ピオグリタゾン c. メトホルミン d. アディポネクチン e. TNF a
27,インスリン抵抗性改善物質（ピオグリタゾン・メトホルミン・アディポネクチン）,2019,問8,インスリン抵抗性を改善する作用が強い物質の組み合わせを選べ。(3つ) a.アディポネクチン b.ピオグリタゾン c.メトホルミン d.遊離脂肪酸 e.TNFα
27,インスリン抵抗性改善物質（ピオグリタゾン・メトホルミン・アディポネクチン）,2020,問6,インスリン抵抗性を改善する作用が強い物質を選べ。 アディポネクチン b. 遊離脂肪酸 c. TNF-a d. レジスチン e. メトホルミン
28,QT延長症候群（LQT1〜3・遺伝性/薬物性・運動感情誘因）,2018,問24,QT延長症候群について正しいものはどれか。 a. 遺伝性のみで起こり、外的要因(電解質異常など)では生じえない。 b. 心電図では異常は認めない。 c. 突然死することはない d. 運動や情動が誘因となりうる。 e. LQT1~3でほぼ90%を占める
28,QT延長症候群（LQT1〜3・遺伝性/薬物性・運動感情誘因）,2019,問24,QT延長症候群について正しいもの2個 a)遺伝性のみで起こり、外的要因(電解質など)では生じえない b)心電図では異常は認めない c)突然死することはない d)運動や情動が要因となりうる e)LQT1〜3では90%を占める
28,QT延長症候群（LQT1〜3・遺伝性/薬物性・運動感情誘因）,2020,問20,QT延長症候群について正しいものを選べ。 a. 遺伝性のみで起こり、外的要因(電解質等)では生じえない。 b. 心電図では異常は認めない。 c. 突然死することはない。 d. 運動や情動が要因となりうる。 e. LQT1~3では90%を占める。
28,QT延長症候群（LQT1〜3・遺伝性/薬物性・運動感情誘因）,2021,問20,QT延長症候群について正しいものを選べ。 a. 遺伝性のみで起こり、外的要因(電解質等)では生じえない。 b. 心電図では異常は認めない。 c. 突然死することはない。 d. 運動や情動が要因となりうる。 e. LQT1~3では90%を占める。
28,QT延長症候群（LQT1〜3・遺伝性/薬物性・運動感情誘因）,2022,問20,致死性心疾患について正しいものはどれか? e. LQT1~3では90%を占める。
29,僧帽弁狭窄症（MS）の病態・左心房圧負荷,2015,問3,大動脈弁狭窄について正しいものをえらべ 大動脈に圧負荷がかかる疾患である 左心室に圧負荷がかかる疾患である 左心房に圧負荷がかかる疾患である 大動脈に容量負荷がかかる疾患である 左心室に容量負荷がかかる疾患である
29,僧帽弁狭窄症（MS）の病態・左心房圧負荷,2016,問3,僧帽弁狭窄症について正しいもの(1つ) 大動脈に圧負荷がかかる疾患である。 左心室に圧負荷がかかる疾患である。 左心房に圧負荷がかかる疾患である。 大動脈に容量負荷がかかる疾患である。 左心室に容量負荷がかかる疾患である。
29,僧帽弁狭窄症（MS）の病態・左心房圧負荷,2018,問3,僧帽弁狭窄について正しいものはどれか。 a. 左心房に圧負荷がかかる疾患である b. 左心室に圧負荷がかかる疾患である c. 心雑音を聴取できないので見逃されることが多い d. 自覚症状の有無は手術適応を考慮するうえで関係ない e. 僧帽弁の硬化予防としてスタチンが有効な疾患である
29,僧帽弁狭窄症（MS）の病態・左心房圧負荷,2019,問3,大動脈弁狭窄について、正しいものを2つ選べ。 a. 大動脈に圧負荷がかかる疾患である。 b. 左心室に圧負荷がかかる疾患である。 c. 年齢を重ねるほど増加する。 d. 自覚症状があると予後は良い。 e. 大動脈弁の硬化と動脈硬化は仕組みが同じである。
30,遺伝の関与がある循環器疾患（Brugada症候群・LQT・PQ延長等）,2015,問18,遺伝の関係のある疾患を2つ選べ PQ延長 LQT Brugada症候群 室期外収縮 房室ブロック
30,遺伝の関与がある循環器疾患（Brugada症候群・LQT・PQ延長等）,2016,問20,遺伝と関係のあるものを選べ 上室性期外収縮 ＬＱＴ Brugada症候群 ＰＱ延長症候群 房室ブロック
30,遺伝の関与がある循環器疾患（Brugada症候群・LQT・PQ延長等）,2018,問12,遺伝の関与がある疾患はどれか。 a. PQ 延長 b. Brugada 症候群 C. QT延長症候群(LQT) d. 上室性期外収縮 e. 房室ブロック
30,遺伝の関与がある循環器疾患（Brugada症候群・LQT・PQ延長等）,2021,問9,遺伝の関与がある疾患はどれか a.PQ 延長 b.Brugada 症候群 c.QT延長症候群 d.上室性頻拍 e.房室ブロック
31,遺伝性心筋症（肥大型心筋症・心筋サルコメア疾患・拡張型心筋症）,2018,問23,遺伝性心筋症について正しいものはどれか。 a. 遺伝性のみで起こり、環境因子には影響されない。 b. 拡張型心筋症は、家族内発生は稀である。 c. 肥大型心筋症では、心筋サルコメア疾患と考えられている。 d. 肥大型心筋症の遺伝子変異に予後も異なる。 e. 肥大型心筋症では、若年死をすることは稀である。
